Price per carat,Clarity,Colour,CO,Month,Year,Size
5423.5,SI,J-K,J-M,Aug,2021,2.01-2.09
3928.5,I1,J-K,J-M,Aug,2021,2.01-2.09
8938.5,VVS,E-F,E-F,Sep,2021,1.01-1.09
7393.25,VS,E-F,E-F,Sep,2021,1.01-1.09
5002.25,SI,E-F,E-F,Sep,2021,1.01-1.09
3269,I1,E-F,E-F,Sep,2021,1.01-1.09
6336.25,VVS,G-I,G-I,Sep,2021,1.01-1.09
5745.833333,VS,G-I,G-I,Sep,2021,1.01-1.09
4121.666667,SI,G-I,G-I,Sep,2021,1.01-1.09
2822.666667,I1,G-I,G-I,Sep,2021,1.01-1.09
2845.5,VVS,L-M,J-M,Sep,2021,1.01-1.09
2591.75,VS,L-M,J-M,Sep,2021,1.01-1.09
2193.5,SI,L-M,J-M,Sep,2021,1.01-1.09
1923,I1,L-M,J-M,Sep,2021,1.01-1.09
12417.5,VVS,E-F,E-F,Sep,2021,1.5-1.69
9941,VS,E-F,E-F,Sep,2021,1.5-1.69
6810.5,SI,E-F,E-F,Sep,2021,1.5-1.69
4320,I1,E-F,E-F,Sep,2021,1.5-1.69
8396,VVS,G-I,G-I,Sep,2021,1.5-1.69
7490.833333,VS,G-I,G-I,Sep,2021,1.5-1.69
5805.666667,SI,G-I,G-I,Sep,2021,1.5-1.69
3719,I1,G-I,G-I,Sep,2021,1.5-1.69
3712.25,VVS,L-M,J-M,Sep,2021,1.5-1.69
3277.25,VS,L-M,J-M,Sep,2021,1.5-1.69
2856.5,SI,L-M,J-M,Sep,2021,1.5-1.69
2262,I1,L-M,J-M,Sep,2021,1.5-1.69
17480,VVS,E-F,E-F,Sep,2021,2.01-2.09
13413.75,VS,E-F,E-F,Sep,2021,2.01-2.09
8926,SI,E-F,E-F,Sep,2021,2.01-2.09
5938.5,I1,E-F,E-F,Sep,2021,2.01-2.09
11962.33333,VVS,G-I,G-I,Sep,2021,2.01-2.09
10368.16667,VS,G-I,G-I,Sep,2021,2.01-2.09
7884.333333,SI,G-I,G-I,Sep,2021,2.01-2.09
5328,I1,G-I,G-I,Sep,2021,2.01-2.09
4690,VVS,L-M,J-M,Sep,2021,2.01-2.09
4151.5,VS,L-M,J-M,Sep,2021,2.01-2.09
3605.5,SI,L-M,J-M,Sep,2021,2.01-2.09
3296,I1,L-M,J-M,Sep,2021,2.01-2.09
3814.75,VVS,J-K,J-M,Sep,2021,1.01-1.09
3488.25,VS,J-K,J-M,Sep,2021,1.01-1.09
2898.5,SI,J-K,J-M,Sep,2021,1.01-1.09
2158,I1,J-K,J-M,Sep,2021,1.01-1.09
5367.25,VVS,J-K,J-M,Sep,2021,1.5-1.69
4855.5,VS,J-K,J-M,Sep,2021,1.5-1.69
4299.5,SI,J-K,J-M,Sep,2021,1.5-1.69
2828,I1,J-K,J-M,Sep,2021,1.5-1.69
7187.5,VVS,J-K,J-M,Sep,2021,2.01-2.09
6331,VS,J-K,J-M,Sep,2021,2.01-2.09
5458.75,SI,J-K,J-M,Sep,2021,2.01-2.09
4365,I1,J-K,J-M,Sep,2021,2.01-2.09
8959.5,VVS,E-F,E-F,Oct,2021,1.01-1.09
7417,VS,E-F,E-F,Oct,2021,1.01-1.09
5010,SI,E-F,E-F,Oct,2021,1.01-1.09
3248,I1,E-F,E-F,Oct,2021,1.01-1.09
6335,VVS,G-I,G-I,Oct,2021,1.01-1.09
5836.666667,VS,G-I,G-I,Oct,2021,1.01-1.09
4143.5,SI,G-I,G-I,Oct,2021,1.01-1.09
2894.666667,I1,G-I,G-I,Oct,2021,1.01-1.09
2845.5,VVS,L-M,J-M,Oct,2021,1.01-1.09
2601,VS,L-M,J-M,Oct,2021,1.01-1.09
2193.5,SI,L-M,J-M,Oct,2021,1.01-1.09
1936.5,I1,L-M,J-M,Oct,2021,1.01-1.09
12337.25,VVS,E-F,E-F,Oct,2021,1.5-1.69
9941,VS,E-F,E-F,Oct,2021,1.5-1.69
6810.5,SI,E-F,E-F,Oct,2021,1.5-1.69
4480,I1,E-F,E-F,Oct,2021,1.5-1.69
8396,VVS,G-I,G-I,Oct,2021,1.5-1.69
7453.833333,VS,G-I,G-I,Oct,2021,1.5-1.69
5880.333333,SI,G-I,G-I,Oct,2021,1.5-1.69
3878.333333,I1,G-I,G-I,Oct,2021,1.5-1.69
3712.25,VVS,L-M,J-M,Oct,2021,1.5-1.69
3309.125,VS,L-M,J-M,Oct,2021,1.5-1.69
2876.25,SI,L-M,J-M,Oct,2021,1.5-1.69
2430,I1,L-M,J-M,Oct,2021,1.5-1.69
17730,VVS,E-F,E-F,Oct,2021,2.01-2.09
13641.25,VS,E-F,E-F,Oct,2021,2.01-2.09
9055.5,SI,E-F,E-F,Oct,2021,2.01-2.09
6168,I1,E-F,E-F,Oct,2021,2.01-2.09
11962.33333,VVS,G-I,G-I,Oct,2021,2.01-2.09
10351,VS,G-I,G-I,Oct,2021,2.01-2.09
7917.166667,SI,G-I,G-I,Oct,2021,2.01-2.09
5488,I1,G-I,G-I,Oct,2021,2.01-2.09
4762.5,VVS,L-M,J-M,Oct,2021,2.01-2.09
4213.5,VS,L-M,J-M,Oct,2021,2.01-2.09
3648.25,SI,L-M,J-M,Oct,2021,2.01-2.09
3385,I1,L-M,J-M,Oct,2021,2.01-2.09
3828,VVS,J-K,J-M,Oct,2021,1.01-1.09
3461.25,VS,J-K,J-M,Oct,2021,1.01-1.09
2898.5,SI,J-K,J-M,Oct,2021,1.01-1.09
2219,I1,J-K,J-M,Oct,2021,1.01-1.09
5367.25,VVS,J-K,J-M,Oct,2021,1.5-1.69
4853.25,VS,J-K,J-M,Oct,2021,1.5-1.69
4279.5,SI,J-K,J-M,Oct,2021,1.5-1.69
3078.5,I1,J-K,J-M,Oct,2021,1.5-1.69
7418.25,VVS,J-K,J-M,Oct,2021,2.01-2.09
6442,VS,J-K,J-M,Oct,2021,2.01-2.09
5679.25,SI,J-K,J-M,Oct,2021,2.01-2.09
4590,I1,J-K,J-M,Oct,2021,2.01-2.09
8975,VVS,E-F,E-F,Nov,2021,1.01-1.09
7417,VS,E-F,E-F,Nov,2021,1.01-1.09
5010,SI,E-F,E-F,Nov,2021,1.01-1.09
3248,I1,E-F,E-F,Nov,2021,1.01-1.09
6380.5,VVS,G-I,G-I,Nov,2021,1.01-1.09
5836.666667,VS,G-I,G-I,Nov,2021,1.01-1.09
4181.583333,SI,G-I,G-I,Nov,2021,1.01-1.09
2894.666667,I1,G-I,G-I,Nov,2021,1.01-1.09
2878,VVS,L-M,J-M,Nov,2021,1.01-1.09
2601,VS,L-M,J-M,Nov,2021,1.01-1.09
2209.25,SI,L-M,J-M,Nov,2021,1.01-1.09
1936.5,I1,L-M,J-M,Nov,2021,1.01-1.09
12289,VVS,E-F,E-F,Nov,2021,1.5-1.69
9941,VS,E-F,E-F,Nov,2021,1.5-1.69
6810.5,SI,E-F,E-F,Nov,2021,1.5-1.69
4760,I1,E-F,E-F,Nov,2021,1.5-1.69
8331.5,VVS,G-I,G-I,Nov,2021,1.5-1.69
7447.666667,VS,G-I,G-I,Nov,2021,1.5-1.69
5910.25,SI,G-I,G-I,Nov,2021,1.5-1.69
4136.666667,I1,G-I,G-I,Nov,2021,1.5-1.69
3739.25,VVS,L-M,J-M,Nov,2021,1.5-1.69
3304,VS,L-M,J-M,Nov,2021,1.5-1.69
2887.25,SI,L-M,J-M,Nov,2021,1.5-1.69
2430,I1,L-M,J-M,Nov,2021,1.5-1.69
17730,VVS,E-F,E-F,Nov,2021,2.01-2.09
13502.5,VS,E-F,E-F,Nov,2021,2.01-2.09
9055.5,SI,E-F,E-F,Nov,2021,2.01-2.09
6168,I1,E-F,E-F,Nov,2021,2.01-2.09
11918.66667,VVS,G-I,G-I,Nov,2021,2.01-2.09
10361.25,VS,G-I,G-I,Nov,2021,2.01-2.09
7908.166667,SI,G-I,G-I,Nov,2021,2.01-2.09
5488,I1,G-I,G-I,Nov,2021,2.01-2.09
4762.5,VVS,L-M,J-M,Nov,2021,2.01-2.09
4213.5,VS,L-M,J-M,Nov,2021,2.01-2.09
3648.25,SI,L-M,J-M,Nov,2021,2.01-2.09
3385,I1,L-M,J-M,Nov,2021,2.01-2.09
3828,VVS,J-K,J-M,Nov,2021,1.01-1.09
3474.5,VS,J-K,J-M,Nov,2021,1.01-1.09
2937.75,SI,J-K,J-M,Nov,2021,1.01-1.09
2219,I1,J-K,J-M,Nov,2021,1.01-1.09
5401.25,VVS,J-K,J-M,Nov,2021,1.5-1.69
4891.75,VS,J-K,J-M,Nov,2021,1.5-1.69
4329,SI,J-K,J-M,Nov,2021,1.5-1.69
3198.5,I1,J-K,J-M,Nov,2021,1.5-1.69
7445.25,VVS,J-K,J-M,Nov,2021,2.01-2.09
6442,VS,J-K,J-M,Nov,2021,2.01-2.09
5679.25,SI,J-K,J-M,Nov,2021,2.01-2.09
4590,I1,J-K,J-M,Nov,2021,2.01-2.09
9003.5,VVS,E-F,E-F,Dec,2021,1.01-1.09
7417,VS,E-F,E-F,Dec,2021,1.01-1.09
5062,SI,E-F,E-F,Dec,2021,1.01-1.09
3270,I1,E-F,E-F,Dec,2021,1.01-1.09
6407.666667,VVS,G-I,G-I,Dec,2021,1.01-1.09
5907.5,VS,G-I,G-I,Dec,2021,1.01-1.09
4197.75,SI,G-I,G-I,Dec,2021,1.01-1.09
2894.666667,I1,G-I,G-I,Dec,2021,1.01-1.09
2887.25,VVS,L-M,J-M,Dec,2021,1.01-1.09
2620.5,VS,L-M,J-M,Dec,2021,1.01-1.09
2209.25,SI,L-M,J-M,Dec,2021,1.01-1.09
1936.5,I1,L-M,J-M,Dec,2021,1.01-1.09
12722,VVS,E-F,E-F,Dec,2021,1.5-1.69
10287.5,VS,E-F,E-F,Dec,2021,1.5-1.69
7133,SI,E-F,E-F,Dec,2021,1.5-1.69
5057.5,I1,E-F,E-F,Dec,2021,1.5-1.69
8804.166667,VVS,G-I,G-I,Dec,2021,1.5-1.69
7768.166667,VS,G-I,G-I,Dec,2021,1.5-1.69
6105.583333,SI,G-I,G-I,Dec,2021,1.5-1.69
4335,I1,G-I,G-I,Dec,2021,1.5-1.69
3883.25,VVS,L-M,J-M,Dec,2021,1.5-1.69
3445.75,VS,L-M,J-M,Dec,2021,1.5-1.69
3000,SI,L-M,J-M,Dec,2021,1.5-1.69
2551.5,I1,L-M,J-M,Dec,2021,1.5-1.69
18901.25,VVS,E-F,E-F,Dec,2021,2.01-2.09
14470,VS,E-F,E-F,Dec,2021,2.01-2.09
9657,SI,E-F,E-F,Dec,2021,2.01-2.09
6474,I1,E-F,E-F,Dec,2021,2.01-2.09
12459.5,VVS,G-I,G-I,Dec,2021,2.01-2.09
10794.16667,VS,G-I,G-I,Dec,2021,2.01-2.09
8294.166667,SI,G-I,G-I,Dec,2021,2.01-2.09
5751,I1,G-I,G-I,Dec,2021,2.01-2.09
4958,VVS,L-M,J-M,Dec,2021,2.01-2.09
4375.5,VS,L-M,J-M,Dec,2021,2.01-2.09
3790.25,SI,L-M,J-M,Dec,2021,2.01-2.09
3563,I1,L-M,J-M,Dec,2021,2.01-2.09
3910,VVS,J-K,J-M,Dec,2021,1.01-1.09
3499.5,VS,J-K,J-M,Dec,2021,1.01-1.09
2960.25,SI,J-K,J-M,Dec,2021,1.01-1.09
2250,I1,J-K,J-M,Dec,2021,1.01-1.09
5587.5,VVS,J-K,J-M,Dec,2021,1.5-1.69
5061.75,VS,J-K,J-M,Dec,2021,1.5-1.69
4460.5,SI,J-K,J-M,Dec,2021,1.5-1.69
3364.5,I1,J-K,J-M,Dec,2021,1.5-1.69
7880.75,VVS,J-K,J-M,Dec,2021,2.01-2.09
6987.75,VS,J-K,J-M,Dec,2021,2.01-2.09
5921,SI,J-K,J-M,Dec,2021,2.01-2.09
4815,I1,J-K,J-M,Dec,2021,2.01-2.09
9670.75,VVS,E-F,E-F,Jan,2022,1.01-1.09
7843,VS,E-F,E-F,Jan,2022,1.01-1.09
5403,SI,E-F,E-F,Jan,2022,1.01-1.09
3454,I1,E-F,E-F,Jan,2022,1.01-1.09
6797.666667,VVS,G-I,G-I,Jan,2022,1.01-1.09
6191.833333,VS,G-I,G-I,Jan,2022,1.01-1.09
4371.166667,SI,G-I,G-I,Jan,2022,1.01-1.09
2973.666667,I1,G-I,G-I,Jan,2022,1.01-1.09
2978,VVS,L-M,J-M,Jan,2022,1.01-1.09
2718.25,VS,L-M,J-M,Jan,2022,1.01-1.09
2320.25,SI,L-M,J-M,Jan,2022,1.01-1.09
2025,I1,L-M,J-M,Jan,2022,1.01-1.09
13508,VVS,E-F,E-F,Jan,2022,1.5-1.69
10805.5,VS,E-F,E-F,Jan,2022,1.5-1.69
7517.5,SI,E-F,E-F,Jan,2022,1.5-1.69
5287.5,I1,E-F,E-F,Jan,2022,1.5-1.69
9214.333333,VVS,G-I,G-I,Jan,2022,1.5-1.69
8194.666667,VS,G-I,G-I,Jan,2022,1.5-1.69
6241.833333,SI,G-I,G-I,Jan,2022,1.5-1.69
4543,I1,G-I,G-I,Jan,2022,1.5-1.69
4051,VVS,L-M,J-M,Jan,2022,1.5-1.69
3595.5,VS,L-M,J-M,Jan,2022,1.5-1.69
3092.75,SI,L-M,J-M,Jan,2022,1.5-1.69
2632.5,I1,L-M,J-M,Jan,2022,1.5-1.69
20400,VVS,E-F,E-F,Jan,2022,2.01-2.09
15496.25,VS,E-F,E-F,Jan,2022,2.01-2.09
10254,SI,E-F,E-F,Jan,2022,2.01-2.09
6774,I1,E-F,E-F,Jan,2022,2.01-2.09
13540.33333,VVS,G-I,G-I,Jan,2022,2.01-2.09
11864.16667,VS,G-I,G-I,Jan,2022,2.01-2.09
9065,SI,G-I,G-I,Jan,2022,2.01-2.09
6331,I1,G-I,G-I,Jan,2022,2.01-2.09
5204.25,VVS,L-M,J-M,Jan,2022,2.01-2.09
4676.25,VS,L-M,J-M,Jan,2022,2.01-2.09
4015.25,SI,L-M,J-M,Jan,2022,2.01-2.09
3652,I1,L-M,J-M,Jan,2022,2.01-2.09
4040.75,VVS,J-K,J-M,Jan,2022,1.01-1.09
3589.25,VS,J-K,J-M,Jan,2022,1.01-1.09
3031.75,SI,J-K,J-M,Jan,2022,1.01-1.09
2386,I1,J-K,J-M,Jan,2022,1.01-1.09
5857.75,VVS,J-K,J-M,Jan,2022,1.5-1.69
5407.25,VS,J-K,J-M,Jan,2022,1.5-1.69
4669,SI,J-K,J-M,Jan,2022,1.5-1.69
3548,I1,J-K,J-M,Jan,2022,1.5-1.69
8112.5,VVS,J-K,J-M,Jan,2022,2.01-2.09
7431.5,VS,J-K,J-M,Jan,2022,2.01-2.09
6402.75,SI,J-K,J-M,Jan,2022,2.01-2.09
5136,I1,J-K,J-M,Jan,2022,2.01-2.09
10495.75,VVS,E-F,E-F,Feb,2022,1.01-1.09
8527.75,VS,E-F,E-F,Feb,2022,1.01-1.09
5945.5,SI,E-F,E-F,Feb,2022,1.01-1.09
3840,I1,E-F,E-F,Feb,2022,1.01-1.09
7537.166667,VVS,G-I,G-I,Feb,2022,1.01-1.09
6800,VS,G-I,G-I,Feb,2022,1.01-1.09
4968.166667,SI,G-I,G-I,Feb,2022,1.01-1.09
3330.333333,I1,G-I,G-I,Feb,2022,1.01-1.09
3102.5,VVS,L-M,J-M,Feb,2022,1.01-1.09
2861.25,VS,L-M,J-M,Feb,2022,1.01-1.09
2500.5,SI,L-M,J-M,Feb,2022,1.01-1.09
2157.5,I1,L-M,J-M,Feb,2022,1.01-1.09
14563.5,VVS,E-F,E-F,Feb,2022,1.5-1.69
11652.5,VS,E-F,E-F,Feb,2022,1.5-1.69
8209,SI,E-F,E-F,Feb,2022,1.5-1.69
5739,I1,E-F,E-F,Feb,2022,1.5-1.69
10089.5,VVS,G-I,G-I,Feb,2022,1.5-1.69
8886.166667,VS,G-I,G-I,Feb,2022,1.5-1.69
6979.166667,SI,G-I,G-I,Feb,2022,1.5-1.69
5050,I1,G-I,G-I,Feb,2022,1.5-1.69
4426.75,VVS,L-M,J-M,Feb,2022,1.5-1.69
3934.5,VS,L-M,J-M,Feb,2022,1.5-1.69
3459.5,SI,L-M,J-M,Feb,2022,1.5-1.69
2967,I1,L-M,J-M,Feb,2022,1.5-1.69
21927.5,VVS,E-F,E-F,Feb,2022,2.01-2.09
16492.5,VS,E-F,E-F,Feb,2022,2.01-2.09
11564,SI,E-F,E-F,Feb,2022,2.01-2.09
7448,I1,E-F,E-F,Feb,2022,2.01-2.09
14801.66667,VVS,G-I,G-I,Feb,2022,2.01-2.09
12888.66667,VS,G-I,G-I,Feb,2022,2.01-2.09
10100.16667,SI,G-I,G-I,Feb,2022,2.01-2.09
6998,I1,G-I,G-I,Feb,2022,2.01-2.09
5721.75,VVS,L-M,J-M,Feb,2022,2.01-2.09
5059.5,VS,L-M,J-M,Feb,2022,2.01-2.09
4466.75,SI,L-M,J-M,Feb,2022,2.01-2.09
4045.5,I1,L-M,J-M,Feb,2022,2.01-2.09
4477.75,VVS,J-K,J-M,Feb,2022,1.01-1.09
3956.25,VS,J-K,J-M,Feb,2022,1.01-1.09
3417.25,SI,J-K,J-M,Feb,2022,1.01-1.09
2739,I1,J-K,J-M,Feb,2022,1.01-1.09
6405.25,VVS,J-K,J-M,Feb,2022,1.5-1.69
5968,VS,J-K,J-M,Feb,2022,1.5-1.69
5155.75,SI,J-K,J-M,Feb,2022,1.5-1.69
3893,I1,J-K,J-M,Feb,2022,1.5-1.69
8847.5,VVS,J-K,J-M,Feb,2022,2.01-2.09
8084,VS,J-K,J-M,Feb,2022,2.01-2.09
7060.5,SI,J-K,J-M,Feb,2022,2.01-2.09
5706,I1,J-K,J-M,Feb,2022,2.01-2.09
10666,VVS,E-F,E-F,Mar,2022,1.01-1.09
8611.5,VS,E-F,E-F,Mar,2022,1.01-1.09
5983,SI,E-F,E-F,Mar,2022,1.01-1.09
3909,I1,E-F,E-F,Mar,2022,1.01-1.09
7679.666667,VVS,G-I,G-I,Mar,2022,1.01-1.09
6927.166667,VS,G-I,G-I,Mar,2022,1.01-1.09
5055.333333,SI,G-I,G-I,Mar,2022,1.01-1.09
3370.333333,I1,G-I,G-I,Mar,2022,1.01-1.09
3190,VVS,L-M,J-M,Mar,2022,1.01-1.09
2901.75,VS,L-M,J-M,Mar,2022,1.01-1.09
2508.75,SI,L-M,J-M,Mar,2022,1.01-1.09
2198,I1,L-M,J-M,Mar,2022,1.01-1.09
15640.5,VVS,E-F,E-F,Mar,2022,1.5-1.69
12659.25,VS,E-F,E-F,Mar,2022,1.5-1.69
8755.5,SI,E-F,E-F,Mar,2022,1.5-1.69
6213,I1,E-F,E-F,Mar,2022,1.5-1.69
10871.33333,VVS,G-I,G-I,Mar,2022,1.5-1.69
9632.666667,VS,G-I,G-I,Mar,2022,1.5-1.69
7560.833333,SI,G-I,G-I,Mar,2022,1.5-1.69
5241,I1,G-I,G-I,Mar,2022,1.5-1.69
4685.75,VVS,L-M,J-M,Mar,2022,1.5-1.69
4131,VS,L-M,J-M,Mar,2022,1.5-1.69
3658.75,SI,L-M,J-M,Mar,2022,1.5-1.69
3175.5,I1,L-M,J-M,Mar,2022,1.5-1.69
23165,VVS,E-F,E-F,Mar,2022,2.01-2.09
17692.5,VS,E-F,E-F,Mar,2022,2.01-2.09
12201.25,SI,E-F,E-F,Mar,2022,2.01-2.09
7859.5,I1,E-F,E-F,Mar,2022,2.01-2.09
15568.33333,VVS,G-I,G-I,Mar,2022,2.01-2.09
13422.16667,VS,G-I,G-I,Mar,2022,2.01-2.09
10418.5,SI,G-I,G-I,Mar,2022,2.01-2.09
7130,I1,G-I,G-I,Mar,2022,2.01-2.09
6004,VVS,L-M,J-M,Mar,2022,2.01-2.09
5257.75,VS,L-M,J-M,Mar,2022,2.01-2.09
4648.5,SI,L-M,J-M,Mar,2022,2.01-2.09
4256,I1,L-M,J-M,Mar,2022,2.01-2.09
4562,VVS,J-K,J-M,Mar,2022,1.01-1.09
4083.75,VS,J-K,J-M,Mar,2022,1.01-1.09
3461.5,SI,J-K,J-M,Mar,2022,1.01-1.09
2772,I1,J-K,J-M,Mar,2022,1.01-1.09
6790.75,VVS,J-K,J-M,Mar,2022,1.5-1.69
6137.75,VS,J-K,J-M,Mar,2022,1.5-1.69
5345.5,SI,J-K,J-M,Mar,2022,1.5-1.69
4070,I1,J-K,J-M,Mar,2022,1.5-1.69
9334.25,VVS,J-K,J-M,Mar,2022,2.01-2.09
8381.25,VS,J-K,J-M,Mar,2022,2.01-2.09
7308.25,SI,J-K,J-M,Mar,2022,2.01-2.09
5937,I1,J-K,J-M,Mar,2022,2.01-2.09
10978.75,VVS,E-F,E-F,Apr,2022,1.01-1.09
8869.5,VS,E-F,E-F,Apr,2022,1.01-1.09
6003.25,SI,E-F,E-F,Apr,2022,1.01-1.09
3983,I1,E-F,E-F,Apr,2022,1.01-1.09
7908,VVS,G-I,G-I,Apr,2022,1.01-1.09
7058.333333,VS,G-I,G-I,Apr,2022,1.01-1.09
5038.333333,SI,G-I,G-I,Apr,2022,1.01-1.09
3362.333333,I1,G-I,G-I,Apr,2022,1.01-1.09
3323.5,VVS,L-M,J-M,Apr,2022,1.01-1.09
3037.5,VS,L-M,J-M,Apr,2022,1.01-1.09
2501,SI,L-M,J-M,Apr,2022,1.01-1.09
2256.5,I1,L-M,J-M,Apr,2022,1.01-1.09
16129,VVS,E-F,E-F,Apr,2022,1.5-1.69
12848.75,VS,E-F,E-F,Apr,2022,1.5-1.69
9056.25,SI,E-F,E-F,Apr,2022,1.5-1.69
5894,I1,E-F,E-F,Apr,2022,1.5-1.69
10925,VVS,G-I,G-I,Apr,2022,1.5-1.69
9373.666667,VS,G-I,G-I,Apr,2022,1.5-1.69
7537,SI,G-I,G-I,Apr,2022,1.5-1.69
5076,I1,G-I,G-I,Apr,2022,1.5-1.69
4812.5,VVS,L-M,J-M,Apr,2022,1.5-1.69
4160.5,VS,L-M,J-M,Apr,2022,1.5-1.69
3718.5,SI,L-M,J-M,Apr,2022,1.5-1.69
3262.5,I1,L-M,J-M,Apr,2022,1.5-1.69
24342.5,VVS,E-F,E-F,Apr,2022,2.01-2.09
18371.25,VS,E-F,E-F,Apr,2022,2.01-2.09
12640,SI,E-F,E-F,Apr,2022,2.01-2.09
8090,I1,E-F,E-F,Apr,2022,2.01-2.09
15951.66667,VVS,G-I,G-I,Apr,2022,2.01-2.09
13799.5,VS,G-I,G-I,Apr,2022,2.01-2.09
10573.33333,SI,G-I,G-I,Apr,2022,2.01-2.09
7141.333333,I1,G-I,G-I,Apr,2022,2.01-2.09
6281,VVS,L-M,J-M,Apr,2022,2.01-2.09
5493.5,VS,L-M,J-M,Apr,2022,2.01-2.09
4840.75,SI,L-M,J-M,Apr,2022,2.01-2.09
4396,I1,L-M,J-M,Apr,2022,2.01-2.09
4654.25,VVS,J-K,J-M,Apr,2022,1.01-1.09
4195.75,VS,J-K,J-M,Apr,2022,1.01-1.09
3538,SI,J-K,J-M,Apr,2022,1.01-1.09
2740.5,I1,J-K,J-M,Apr,2022,1.01-1.09
6937,VVS,J-K,J-M,Apr,2022,1.5-1.69
6122,VS,J-K,J-M,Apr,2022,1.5-1.69
5389.5,SI,J-K,J-M,Apr,2022,1.5-1.69
4089,I1,J-K,J-M,Apr,2022,1.5-1.69
9693.5,VVS,J-K,J-M,Apr,2022,2.01-2.09
8590.75,VS,J-K,J-M,Apr,2022,2.01-2.09
7416.25,SI,J-K,J-M,Apr,2022,2.01-2.09
5869,I1,J-K,J-M,Apr,2022,2.01-2.09
10328.5,VVS,E-F,E-F,May,2022,1.01-1.09
8405,VS,E-F,E-F,May,2022,1.01-1.09
5680.25,SI,E-F,E-F,May,2022,1.01-1.09
3833,I1,E-F,E-F,May,2022,1.01-1.09
7622.5,VVS,G-I,G-I,May,2022,1.01-1.09
6636,VS,G-I,G-I,May,2022,1.01-1.09
4873.666667,SI,G-I,G-I,May,2022,1.01-1.09
3262.666667,I1,G-I,G-I,May,2022,1.01-1.09
3178,VVS,L-M,J-M,May,2022,1.01-1.09
2885.25,VS,L-M,J-M,May,2022,1.01-1.09
2414,SI,L-M,J-M,May,2022,1.01-1.09
2145,I1,L-M,J-M,May,2022,1.01-1.09
15132,VVS,E-F,E-F,May,2022,1.5-1.69
12031.875,VS,E-F,E-F,May,2022,1.5-1.69
8562.25,SI,E-F,E-F,May,2022,1.5-1.69
5959.5,I1,E-F,E-F,May,2022,1.5-1.69
10514.25,VVS,G-I,G-I,May,2022,1.5-1.69
9227.333333,VS,G-I,G-I,May,2022,1.5-1.69
7219.166667,SI,G-I,G-I,May,2022,1.5-1.69
5172.666667,I1,G-I,G-I,May,2022,1.5-1.69
4687.25,VVS,L-M,J-M,May,2022,1.5-1.69
4070,VS,L-M,J-M,May,2022,1.5-1.69
3553,SI,L-M,J-M,May,2022,1.5-1.69
3262.5,I1,L-M,J-M,May,2022,1.5-1.69
22221.25,VVS,E-F,E-F,May,2022,2.01-2.09
16513.125,VS,E-F,E-F,May,2022,2.01-2.09
11840.75,SI,E-F,E-F,May,2022,2.01-2.09
7615,I1,E-F,E-F,May,2022,2.01-2.09
14888.33333,VVS,G-I,G-I,May,2022,2.01-2.09
12716.33333,VS,G-I,G-I,May,2022,2.01-2.09
9709,SI,G-I,G-I,May,2022,2.01-2.09
6654,I1,G-I,G-I,May,2022,2.01-2.09
6136.75,VVS,L-M,J-M,May,2022,2.01-2.09
5236.75,VS,L-M,J-M,May,2022,2.01-2.09
4639,SI,L-M,J-M,May,2022,2.01-2.09
4045.5,I1,L-M,J-M,May,2022,2.01-2.09
4602.25,VVS,J-K,J-M,May,2022,1.01-1.09
4000.5,VS,J-K,J-M,May,2022,1.01-1.09
3363,SI,J-K,J-M,May,2022,1.01-1.09
2669.5,I1,J-K,J-M,May,2022,1.01-1.09
6685,VVS,J-K,J-M,May,2022,1.5-1.69
5964.5,VS,J-K,J-M,May,2022,1.5-1.69
5104.75,SI,J-K,J-M,May,2022,1.5-1.69
4089,I1,J-K,J-M,May,2022,1.5-1.69
9093,VVS,J-K,J-M,May,2022,2.01-2.09
7998.75,VS,J-K,J-M,May,2022,2.01-2.09
6884,SI,J-K,J-M,May,2022,2.01-2.09
5394,I1,J-K,J-M,May,2022,2.01-2.09
10371.5,VVS,E-F,E-F,Jun,2022,1.01-1.09
8397.5,VS,E-F,E-F,Jun,2022,1.01-1.09
5620.25,SI,E-F,E-F,Jun,2022,1.01-1.09
3762.5,I1,E-F,E-F,Jun,2022,1.01-1.09
7628.333333,VVS,G-I,G-I,Jun,2022,1.01-1.09
6648.833333,VS,G-I,G-I,Jun,2022,1.01-1.09
4675.833333,SI,G-I,G-I,Jun,2022,1.01-1.09
3123.666667,I1,G-I,G-I,Jun,2022,1.01-1.09
3114,VVS,L-M,J-M,Jun,2022,1.01-1.09
2820.25,VS,L-M,J-M,Jun,2022,1.01-1.09
2330.5,SI,L-M,J-M,Jun,2022,1.01-1.09
2062.5,I1,L-M,J-M,Jun,2022,1.01-1.09
14925.25,VVS,E-F,E-F,Jun,2022,1.5-1.69
11771,VS,E-F,E-F,Jun,2022,1.5-1.69
8365.75,SI,E-F,E-F,Jun,2022,1.5-1.69
5924.5,I1,E-F,E-F,Jun,2022,1.5-1.69
10532.66667,VVS,G-I,G-I,Jun,2022,1.5-1.69
9071.166667,VS,G-I,G-I,Jun,2022,1.5-1.69
7110,SI,G-I,G-I,Jun,2022,1.5-1.69
5071.666667,I1,G-I,G-I,Jun,2022,1.5-1.69
4584.25,VVS,L-M,J-M,Jun,2022,1.5-1.69
4049,VS,L-M,J-M,Jun,2022,1.5-1.69
3510.5,SI,L-M,J-M,Jun,2022,1.5-1.69
